session_id,relative_path,file_name,extension,file_size_bytes,is_image,view_id,target_index,shape,dtype,base_x_mm,base_y_mm,target_x_mm,target_y_mm,offset_mm,min,max,mean,sat_ratio,status
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0096_target_00.tif,view_0096_target_00.tif,.tif,6324480,True,96.0,0.0,1544x2048,uint16,-65.5,-128.18,-65.5,-128.18,0.0,786.0,1548.0,1079.693603515625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0096_target_01.tif,view_0096_target_01.tif,.tif,6324480,True,96.0,1.0,1544x2048,uint16,-65.5,-128.18,-65.6,-128.18,-0.1,784.0,1498.0,1079.6981201171875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0096_target_02.tif,view_0096_target_02.tif,.tif,6324480,True,96.0,2.0,1544x2048,uint16,-65.5,-128.18,-65.7,-128.18,-0.2,785.0,1535.0,1079.7115478515625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0097_target_00.tif,view_0097_target_00.tif,.tif,6324480,True,97.0,0.0,1544x2048,uint16,-78.6,-128.18,-78.6,-128.18,0.0,785.0,1545.0,1080.1982421875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0097_target_01.tif,view_0097_target_01.tif,.tif,6324480,True,97.0,1.0,1544x2048,uint16,-78.6,-128.18,-78.7,-128.18,-0.1,786.0,1544.0,1080.24267578125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0097_target_02.tif,view_0097_target_02.tif,.tif,6324480,True,97.0,2.0,1544x2048,uint16,-78.6,-128.18,-78.8,-128.18,-0.2,786.0,1549.0,1080.2056884765625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0098_target_00.tif,view_0098_target_00.tif,.tif,6324480,True,98.0,0.0,1544x2048,uint16,0.0,-138.04,0.0,-138.04,0.0,855.0,1777.0,1343.6529541015625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0098_target_01.tif,view_0098_target_01.tif,.tif,6324480,True,98.0,1.0,1544x2048,uint16,0.0,-138.04,-0.1,-138.04,-0.1,853.0,1764.0,1342.23779296875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0098_target_02.tif,view_0098_target_02.tif,.tif,6324480,True,98.0,2.0,1544x2048,uint16,0.0,-138.04,-0.2,-138.04,-0.2,854.0,1780.0,1341.8421630859375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0099_target_00.tif,view_0099_target_00.tif,.tif,6324480,True,99.0,0.0,1544x2048,uint16,-13.1,-138.04,-13.1,-138.04,0.0,794.0,1573.0,1091.5201416015625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0099_target_01.tif,view_0099_target_01.tif,.tif,6324480,True,99.0,1.0,1544x2048,uint16,-13.1,-138.04,-13.2,-138.04,-0.1,796.0,1530.0,1091.7191162109375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0099_target_02.tif,view_0099_target_02.tif,.tif,6324480,True,99.0,2.0,1544x2048,uint16,-13.1,-138.04,-13.3,-138.04,-0.2,794.0,1537.0,1089.880615234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0100_target_00.tif,view_0100_target_00.tif,.tif,6324480,True,100.0,0.0,1544x2048,uint16,-26.2,-138.04,-26.2,-138.04,0.0,784.0,1518.0,1078.85107421875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0100_target_01.tif,view_0100_target_01.tif,.tif,6324480,True,100.0,1.0,1544x2048,uint16,-26.2,-138.04,-26.3,-138.04,-0.1,786.0,1532.0,1078.8779296875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0100_target_02.tif,view_0100_target_02.tif,.tif,6324480,True,100.0,2.0,1544x2048,uint16,-26.2,-138.04,-26.4,-138.04,-0.2,787.0,1569.0,1079.9013671875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0101_target_00.tif,view_0101_target_00.tif,.tif,6324480,True,101.0,0.0,1544x2048,uint16,-39.3,-138.04,-39.3,-138.04,0.0,785.0,1513.0,1078.74365234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0101_target_01.tif,view_0101_target_01.tif,.tif,6324480,True,101.0,1.0,1544x2048,uint16,-39.3,-138.04,-39.4,-138.04,-0.1,785.0,1503.0,1078.732177734375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0101_target_02.tif,view_0101_target_02.tif,.tif,6324480,True,101.0,2.0,1544x2048,uint16,-39.3,-138.04,-39.5,-138.04,-0.2,786.0,1564.0,1079.7532958984375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0102_target_00.tif,view_0102_target_00.tif,.tif,6324480,True,102.0,0.0,1544x2048,uint16,-52.4,-138.04,-52.4,-138.04,0.0,787.0,1560.0,1079.024658203125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0102_target_01.tif,view_0102_target_01.tif,.tif,6324480,True,102.0,1.0,1544x2048,uint16,-52.4,-138.04,-52.5,-138.04,-0.1,787.0,1518.0,1079.978759765625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0102_target_02.tif,view_0102_target_02.tif,.tif,6324480,True,102.0,2.0,1544x2048,uint16,-52.4,-138.04,-52.6,-138.04,-0.2,786.0,1540.0,1078.976806640625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0103_target_00.tif,view_0103_target_00.tif,.tif,6324480,True,103.0,0.0,1544x2048,uint16,-65.5,-138.04,-65.5,-138.04,0.0,785.0,1527.0,1079.1903076171875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0103_target_01.tif,view_0103_target_01.tif,.tif,6324480,True,103.0,1.0,1544x2048,uint16,-65.5,-138.04,-65.6,-138.04,-0.1,786.0,1518.0,1079.198974609375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0103_target_02.tif,view_0103_target_02.tif,.tif,6324480,True,103.0,2.0,1544x2048,uint16,-65.5,-138.04,-65.7,-138.04,-0.2,786.0,1534.0,1079.1739501953125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0104_target_00.tif,view_0104_target_00.tif,.tif,6324480,True,104.0,0.0,1544x2048,uint16,-78.6,-138.04,-78.6,-138.04,0.0,788.0,1515.0,1079.66064453125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0104_target_01.tif,view_0104_target_01.tif,.tif,6324480,True,104.0,1.0,1544x2048,uint16,-78.6,-138.04,-78.7,-138.04,-0.1,786.0,1557.0,1080.6044921875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0104_target_02.tif,view_0104_target_02.tif,.tif,6324480,True,104.0,2.0,1544x2048,uint16,-78.6,-138.04,-78.8,-138.04,-0.2,785.0,1528.0,1079.6287841796875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0105_target_00.tif,view_0105_target_00.tif,.tif,6324480,True,105.0,0.0,1544x2048,uint16,0.0,-147.9,0.0,-147.9,0.0,983.0,1783.0,1364.401123046875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0105_target_01.tif,view_0105_target_01.tif,.tif,6324480,True,105.0,1.0,1544x2048,uint16,0.0,-147.9,-0.1,-147.9,-0.1,984.0,1783.0,1365.363037109375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0105_target_02.tif,view_0105_target_02.tif,.tif,6324480,True,105.0,2.0,1544x2048,uint16,0.0,-147.9,-0.2,-147.9,-0.2,984.0,1793.0,1365.323486328125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0106_target_00.tif,view_0106_target_00.tif,.tif,6324480,True,106.0,0.0,1544x2048,uint16,-13.1,-147.9,-13.1,-147.9,0.0,835.0,1765.0,1186.8436279296875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0106_target_01.tif,view_0106_target_01.tif,.tif,6324480,True,106.0,1.0,1544x2048,uint16,-13.1,-147.9,-13.2,-147.9,-0.1,835.0,1749.0,1184.5784912109375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0106_target_02.tif,view_0106_target_02.tif,.tif,6324480,True,106.0,2.0,1544x2048,uint16,-13.1,-147.9,-13.3,-147.9,-0.2,834.0,1741.0,1182.4639892578125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0107_target_00.tif,view_0107_target_00.tif,.tif,6324480,True,107.0,0.0,1544x2048,uint16,-26.2,-147.9,-26.2,-147.9,0.0,784.0,1556.0,1079.1300048828125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0107_target_01.tif,view_0107_target_01.tif,.tif,6324480,True,107.0,1.0,1544x2048,uint16,-26.2,-147.9,-26.3,-147.9,-0.1,785.0,1572.0,1079.0751953125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0107_target_02.tif,view_0107_target_02.tif,.tif,6324480,True,107.0,2.0,1544x2048,uint16,-26.2,-147.9,-26.4,-147.9,-0.2,784.0,1511.0,1079.084716796875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0108_target_00.tif,view_0108_target_00.tif,.tif,6324480,True,108.0,0.0,1544x2048,uint16,-39.3,-147.9,-39.3,-147.9,0.0,786.0,1510.0,1078.57373046875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0108_target_01.tif,view_0108_target_01.tif,.tif,6324480,True,108.0,1.0,1544x2048,uint16,-39.3,-147.9,-39.4,-147.9,-0.1,786.0,1521.0,1078.59521484375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0108_target_02.tif,view_0108_target_02.tif,.tif,6324480,True,108.0,2.0,1544x2048,uint16,-39.3,-147.9,-39.5,-147.9,-0.2,785.0,1506.0,1078.614990234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0109_target_00.tif,view_0109_target_00.tif,.tif,6324480,True,109.0,0.0,1544x2048,uint16,-52.4,-147.9,-52.4,-147.9,0.0,785.0,1528.0,1078.70947265625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0109_target_01.tif,view_0109_target_01.tif,.tif,6324480,True,109.0,1.0,1544x2048,uint16,-52.4,-147.9,-52.5,-147.9,-0.1,784.0,1532.0,1078.7054443359375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0109_target_02.tif,view_0109_target_02.tif,.tif,6324480,True,109.0,2.0,1544x2048,uint16,-52.4,-147.9,-52.6,-147.9,-0.2,786.0,1513.0,1079.645263671875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0110_target_00.tif,view_0110_target_00.tif,.tif,6324480,True,110.0,0.0,1544x2048,uint16,-65.5,-147.9,-65.5,-147.9,0.0,786.0,1526.0,1078.712158203125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0110_target_01.tif,view_0110_target_01.tif,.tif,6324480,True,110.0,1.0,1544x2048,uint16,-65.5,-147.9,-65.6,-147.9,-0.1,785.0,1568.0,1078.663330078125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0110_target_02.tif,view_0110_target_02.tif,.tif,6324480,True,110.0,2.0,1544x2048,uint16,-65.5,-147.9,-65.7,-147.9,-0.2,784.0,1554.0,1078.7091064453125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0111_target_00.tif,view_0111_target_00.tif,.tif,6324480,True,111.0,0.0,1544x2048,uint16,-78.6,-147.9,-78.6,-147.9,0.0,785.0,1521.0,1078.97802734375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0111_target_01.tif,view_0111_target_01.tif,.tif,6324480,True,111.0,1.0,1544x2048,uint16,-78.6,-147.9,-78.7,-147.9,-0.1,784.0,1563.0,1078.912353515625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0111_target_02.tif,view_0111_target_02.tif,.tif,6324480,True,111.0,2.0,1544x2048,uint16,-78.6,-147.9,-78.8,-147.9,-0.2,787.0,1561.0,1079.9051513671875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0112_target_00.tif,view_0112_target_00.tif,.tif,6324480,True,112.0,0.0,1544x2048,uint16,0.0,-157.76,0.0,-157.76,0.0,983.0,1785.0,1365.011474609375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0112_target_01.tif,view_0112_target_01.tif,.tif,6324480,True,112.0,1.0,1544x2048,uint16,0.0,-157.76,-0.1,-157.76,-0.1,981.0,1788.0,1363.9669189453125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0112_target_02.tif,view_0112_target_02.tif,.tif,6324480,True,112.0,2.0,1544x2048,uint16,0.0,-157.76,-0.2,-157.76,-0.2,983.0,1761.0,1363.985107421875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0113_target_00.tif,view_0113_target_00.tif,.tif,6324480,True,113.0,0.0,1544x2048,uint16,-13.1,-157.76,-13.1,-157.76,0.0,848.0,1756.0,1326.6829833984375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0113_target_01.tif,view_0113_target_01.tif,.tif,6324480,True,113.0,1.0,1544x2048,uint16,-13.1,-157.76,-13.2,-157.76,-0.1,850.0,1757.0,1325.288818359375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0113_target_02.tif,view_0113_target_02.tif,.tif,6324480,True,113.0,2.0,1544x2048,uint16,-13.1,-157.76,-13.3,-157.76,-0.2,850.0,1760.0,1323.81787109375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0114_target_00.tif,view_0114_target_00.tif,.tif,6324480,True,114.0,0.0,1544x2048,uint16,-26.2,-157.76,-26.2,-157.76,0.0,794.0,1576.0,1095.8458251953125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0114_target_01.tif,view_0114_target_01.tif,.tif,6324480,True,114.0,1.0,1544x2048,uint16,-26.2,-157.76,-26.3,-157.76,-0.1,790.0,1567.0,1094.046875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0114_target_02.tif,view_0114_target_02.tif,.tif,6324480,True,114.0,2.0,1544x2048,uint16,-26.2,-157.76,-26.4,-157.76,-0.2,790.0,1559.0,1093.307861328125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0115_target_00.tif,view_0115_target_00.tif,.tif,6324480,True,115.0,0.0,1544x2048,uint16,-39.3,-157.76,-39.3,-157.76,0.0,785.0,1537.0,1078.1585693359375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0115_target_01.tif,view_0115_target_01.tif,.tif,6324480,True,115.0,1.0,1544x2048,uint16,-39.3,-157.76,-39.4,-157.76,-0.1,786.0,1527.0,1078.132568359375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0115_target_02.tif,view_0115_target_02.tif,.tif,6324480,True,115.0,2.0,1544x2048,uint16,-39.3,-157.76,-39.5,-157.76,-0.2,785.0,1543.0,1078.1212158203125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0116_target_00.tif,view_0116_target_00.tif,.tif,6324480,True,116.0,0.0,1544x2048,uint16,-52.4,-157.76,-52.4,-157.76,0.0,785.0,1543.0,1077.9671630859375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0116_target_01.tif,view_0116_target_01.tif,.tif,6324480,True,116.0,1.0,1544x2048,uint16,-52.4,-157.76,-52.5,-157.76,-0.1,783.0,1516.0,1077.953125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0116_target_02.tif,view_0116_target_02.tif,.tif,6324480,True,116.0,2.0,1544x2048,uint16,-52.4,-157.76,-52.6,-157.76,-0.2,786.0,1556.0,1078.975341796875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0117_target_00.tif,view_0117_target_00.tif,.tif,6324480,True,117.0,0.0,1544x2048,uint16,-65.5,-157.76,-65.5,-157.76,0.0,784.0,1539.0,1077.7667236328125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0117_target_01.tif,view_0117_target_01.tif,.tif,6324480,True,117.0,1.0,1544x2048,uint16,-65.5,-157.76,-65.6,-157.76,-0.1,786.0,1544.0,1078.729736328125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0117_target_02.tif,view_0117_target_02.tif,.tif,6324480,True,117.0,2.0,1544x2048,uint16,-65.5,-157.76,-65.7,-157.76,-0.2,784.0,1540.0,1077.72705078125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0118_target_00.tif,view_0118_target_00.tif,.tif,6324480,True,118.0,0.0,1544x2048,uint16,-78.6,-157.76,-78.6,-157.76,0.0,786.0,1527.0,1077.97802734375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0118_target_01.tif,view_0118_target_01.tif,.tif,6324480,True,118.0,1.0,1544x2048,uint16,-78.6,-157.76,-78.7,-157.76,-0.1,783.0,1559.0,1077.970703125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0118_target_02.tif,view_0118_target_02.tif,.tif,6324480,True,118.0,2.0,1544x2048,uint16,-78.6,-157.76,-78.8,-157.76,-0.2,785.0,1500.0,1077.9775390625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0119_target_00.tif,view_0119_target_00.tif,.tif,6324480,True,119.0,0.0,1544x2048,uint16,0.0,-167.62,0.0,-167.62,0.0,979.0,1789.0,1363.6240234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0119_target_01.tif,view_0119_target_01.tif,.tif,6324480,True,119.0,1.0,1544x2048,uint16,0.0,-167.62,-0.1,-167.62,-0.1,981.0,1752.0,1363.5118408203125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0119_target_02.tif,view_0119_target_02.tif,.tif,6324480,True,119.0,2.0,1544x2048,uint16,0.0,-167.62,-0.2,-167.62,-0.2,982.0,1780.0,1363.452392578125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0120_target_00.tif,view_0120_target_00.tif,.tif,6324480,True,120.0,0.0,1544x2048,uint16,-13.1,-167.62,-13.1,-167.62,0.0,981.0,1776.0,1363.45947265625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0120_target_01.tif,view_0120_target_01.tif,.tif,6324480,True,120.0,1.0,1544x2048,uint16,-13.1,-167.62,-13.2,-167.62,-0.1,981.0,1749.0,1363.410888671875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0120_target_02.tif,view_0120_target_02.tif,.tif,6324480,True,120.0,2.0,1544x2048,uint16,-13.1,-167.62,-13.3,-167.62,-0.2,983.0,1776.0,1363.37158203125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0121_target_00.tif,view_0121_target_00.tif,.tif,6324480,True,121.0,0.0,1544x2048,uint16,-26.2,-167.62,-26.2,-167.62,0.0,842.0,1775.0,1253.1566162109375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0121_target_01.tif,view_0121_target_01.tif,.tif,6324480,True,121.0,1.0,1544x2048,uint16,-26.2,-167.62,-26.3,-167.62,-0.1,842.0,1735.0,1252.1077880859375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0121_target_02.tif,view_0121_target_02.tif,.tif,6324480,True,121.0,2.0,1544x2048,uint16,-26.2,-167.62,-26.4,-167.62,-0.2,841.0,1771.0,1250.1221923828125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0122_target_00.tif,view_0122_target_00.tif,.tif,6324480,True,122.0,0.0,1544x2048,uint16,-39.3,-167.62,-39.3,-167.62,0.0,786.0,1574.0,1081.4583740234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0122_target_01.tif,view_0122_target_01.tif,.tif,6324480,True,122.0,1.0,1544x2048,uint16,-39.3,-167.62,-39.4,-167.62,-0.1,786.0,1543.0,1082.30126953125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0122_target_02.tif,view_0122_target_02.tif,.tif,6324480,True,122.0,2.0,1544x2048,uint16,-39.3,-167.62,-39.5,-167.62,-0.2,785.0,1530.0,1081.15185546875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0123_target_00.tif,view_0123_target_00.tif,.tif,6324480,True,123.0,0.0,1544x2048,uint16,-52.4,-167.62,-52.4,-167.62,0.0,785.0,1565.0,1077.3616943359375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0123_target_01.tif,view_0123_target_01.tif,.tif,6324480,True,123.0,1.0,1544x2048,uint16,-52.4,-167.62,-52.5,-167.62,-0.1,784.0,1562.0,1077.3543701171875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0123_target_02.tif,view_0123_target_02.tif,.tif,6324480,True,123.0,2.0,1544x2048,uint16,-52.4,-167.62,-52.6,-167.62,-0.2,784.0,1557.0,1077.3427734375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0124_target_00.tif,view_0124_target_00.tif,.tif,6324480,True,124.0,0.0,1544x2048,uint16,-65.5,-167.62,-65.5,-167.62,0.0,783.0,1520.0,1077.2684326171875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0124_target_01.tif,view_0124_target_01.tif,.tif,6324480,True,124.0,1.0,1544x2048,uint16,-65.5,-167.62,-65.6,-167.62,-0.1,783.0,1533.0,1077.270751953125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0124_target_02.tif,view_0124_target_02.tif,.tif,6324480,True,124.0,2.0,1544x2048,uint16,-65.5,-167.62,-65.7,-167.62,-0.2,784.0,1535.0,1077.25634765625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0125_target_00.tif,view_0125_target_00.tif,.tif,6324480,True,125.0,0.0,1544x2048,uint16,-78.6,-167.62,-78.6,-167.62,0.0,785.0,1541.0,1078.3447265625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0125_target_01.tif,view_0125_target_01.tif,.tif,6324480,True,125.0,1.0,1544x2048,uint16,-78.6,-167.62,-78.7,-167.62,-0.1,783.0,1496.0,1077.338623046875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0125_target_02.tif,view_0125_target_02.tif,.tif,6324480,True,125.0,2.0,1544x2048,uint16,-78.6,-167.62,-78.8,-167.62,-0.2,782.0,1529.0,1077.3455810546875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0126_target_00.tif,view_0126_target_00.tif,.tif,6324480,True,126.0,0.0,1544x2048,uint16,0.0,-177.48,0.0,-177.48,0.0,983.0,1774.0,1362.9835205078125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0126_target_01.tif,view_0126_target_01.tif,.tif,6324480,True,126.0,1.0,1544x2048,uint16,0.0,-177.48,-0.1,-177.48,-0.1,982.0,1781.0,1362.9439697265625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0126_target_02.tif,view_0126_target_02.tif,.tif,6324480,True,126.0,2.0,1544x2048,uint16,0.0,-177.48,-0.2,-177.48,-0.2,981.0,1758.0,1362.8731689453125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0127_target_00.tif,view_0127_target_00.tif,.tif,6324480,True,127.0,0.0,1544x2048,uint16,-13.1,-177.48,-13.1,-177.48,0.0,981.0,1744.0,1363.099365234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0127_target_01.tif,view_0127_target_01.tif,.tif,6324480,True,127.0,1.0,1544x2048,uint16,-13.1,-177.48,-13.2,-177.48,-0.1,981.0,1788.0,1363.0113525390625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0127_target_02.tif,view_0127_target_02.tif,.tif,6324480,True,127.0,2.0,1544x2048,uint16,-13.1,-177.48,-13.3,-177.48,-0.2,982.0,1775.0,1363.961669921875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0128_target_00.tif,view_0128_target_00.tif,.tif,6324480,True,128.0,0.0,1544x2048,uint16,-26.2,-177.48,-26.2,-177.48,0.0,982.0,1790.0,1362.506591796875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0128_target_01.tif,view_0128_target_01.tif,.tif,6324480,True,128.0,1.0,1544x2048,uint16,-26.2,-177.48,-26.3,-177.48,-0.1,981.0,1775.0,1363.50341796875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0128_target_02.tif,view_0128_target_02.tif,.tif,6324480,True,128.0,2.0,1544x2048,uint16,-26.2,-177.48,-26.4,-177.48,-0.2,981.0,1772.0,1363.35107421875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0129_target_00.tif,view_0129_target_00.tif,.tif,6324480,True,129.0,0.0,1544x2048,uint16,-39.3,-177.48,-39.3,-177.48,0.0,838.0,1777.0,1235.047607421875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0129_target_01.tif,view_0129_target_01.tif,.tif,6324480,True,129.0,1.0,1544x2048,uint16,-39.3,-177.48,-39.4,-177.48,-0.1,840.0,1755.0,1234.2159423828125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0129_target_02.tif,view_0129_target_02.tif,.tif,6324480,True,129.0,2.0,1544x2048,uint16,-39.3,-177.48,-39.5,-177.48,-0.2,838.0,1770.0,1231.443115234375,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0130_target_00.tif,view_0130_target_00.tif,.tif,6324480,True,130.0,0.0,1544x2048,uint16,-52.4,-177.48,-52.4,-177.48,0.0,786.0,1576.0,1085.2330322265625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0130_target_01.tif,view_0130_target_01.tif,.tif,6324480,True,130.0,1.0,1544x2048,uint16,-52.4,-177.48,-52.5,-177.48,-0.1,787.0,1550.0,1084.966064453125,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0130_target_02.tif,view_0130_target_02.tif,.tif,6324480,True,130.0,2.0,1544x2048,uint16,-52.4,-177.48,-52.6,-177.48,-0.2,786.0,1533.0,1084.6676025390625,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0131_target_00.tif,view_0131_target_00.tif,.tif,6324480,True,131.0,0.0,1544x2048,uint16,-65.5,-177.48,-65.5,-177.48,0.0,783.0,1544.0,1077.3436279296875,0.0,ok
auto_capture_20260702_133311,auto_capture_20260702_133311/images/view_0131_target_01.tif,view_0131_target_01.tif,.tif,6324480,True,131.0,1.0,1544x2048,uint16,-65.5,-177.48,-65.6,-177.48,-0.1,782.0,1531.0,1077.31884765625,0.0,ok
